dt,future_dt,humidity,pop,pressure,temp_max,temp_min,uvi,weather_id,wind_speed,wind_gust,rain,snow
2026-03-24 11:37:53,2026-03-25 12:00:00,74,1,1015,6.88,1.41,2.59,616,10.75,18.15,1.37,2.36
2026-03-24 11:37:53,2026-03-26 12:00:00,70,0.42,1024,9.2,0.45,3.01,804,6.54,14.87,0,0
2026-03-24 11:37:53,2026-03-27 12:00:00,64,1,1019,9.87,3.72,0.68,500,6.3,14.45,1.68,0
2026-03-24 11:37:53,2026-03-28 12:00:00,62,1,1024,7.35,2.29,2.39,500,7.94,15.11,1.72,0
2026-03-24 11:37:53,2026-03-29 13:00:00,78,0.3,1030,10.28,0.31,3,500,9.91,18.81,0.33,0
2026-03-24 11:37:53,2026-03-30 13:00:00,90,0.36,1035,13.09,9.26,3,500,8.25,17.37,0.12,0
2026-03-24 11:37:53,2026-03-31 13:00:00,65,0,1039,14.39,4.93,3,800,5.07,9.44,0,0
2026-03-24 12:37:53,2026-03-24 12:00:00,89,1,1002,12.97,5.4,0.28,501,11.21,21.58,8.28,0
2026-03-24 12:37:53,2026-03-25 12:00:00,74,1,1015,6.88,1.41,2.59,616,10.75,18.15,1.37,2.36
2026-03-24 12:37:53,2026-03-26 12:00:00,70,0.42,1024,9.2,0.45,3.01,804,6.54,14.87,0,0
2026-03-24 12:37:53,2026-03-27 12:00:00,64,1,1019,9.87,3.72,0.68,500,6.3,14.45,1.68,0
2026-03-24 12:37:53,2026-03-28 12:00:00,62,1,1024,7.35,2.29,2.39,500,7.94,15.11,1.72,0
2026-03-24 12:37:53,2026-03-29 13:00:00,78,0.3,1030,10.28,0.31,3,500,9.91,18.81,0.33,0
2026-03-24 12:37:53,2026-03-30 13:00:00,90,0.36,1035,13.09,9.26,3,500,8.25,17.37,0.12,0
2026-03-24 12:37:53,2026-03-31 13:00:00,65,0,1039,14.39,4.93,3,800,5.07,9.44,0,0
2026-03-24 13:37:53,2026-03-24 12:00:00,91,1,1001,12.62,4.87,0.28,501,11.31,21.58,3.38,0
2026-03-24 13:37:53,2026-03-25 12:00:00,77,1,1016,6.46,1.5,2.59,616,9.35,18.72,1.38,4.92
2026-03-24 13:37:53,2026-03-26 12:00:00,91,0.52,1023,9.46,1.52,3.01,500,6.77,15.04,0.11,0
2026-03-24 13:37:53,2026-03-27 12:00:00,73,1,1019,10.01,3.33,0.68,500,6.05,14.43,1.3,0
2026-03-24 13:37:53,2026-03-28 12:00:00,67,1,1026,7.76,2.43,2.39,500,7.89,14.32,1.86,0
2026-03-24 13:37:53,2026-03-29 13:00:00,84,1,1026,10.81,2.73,3,500,9.39,18.83,1.32,0
2026-03-24 13:37:53,2026-03-30 13:00:00,80,0.2,1031,12.74,5.88,3,500,7.56,16.94,0.18,0
2026-03-24 13:37:53,2026-03-31 13:00:00,67,0,1036,14.21,8.3,3,804,6.09,13.31,0,0
2026-03-24 14:37:53,2026-03-24 12:00:00,92,1,1001,12.47,4.87,0.28,501,11.31,21.58,6.86,0
2026-03-24 14:37:53,2026-03-25 12:00:00,77,1,1016,6.46,1.5,2.59,616,9.35,18.72,1.38,4.92
2026-03-24 14:37:53,2026-03-26 12:00:00,91,0.52,1023,9.46,1.52,3.01,500,6.77,15.04,0.11,0
2026-03-24 14:37:53,2026-03-27 12:00:00,73,1,1019,10.01,3.33,0.68,500,6.05,14.43,1.3,0
2026-03-24 14:37:53,2026-03-28 12:00:00,67,1,1026,7.76,2.43,2.39,500,7.89,14.32,1.86,0
2026-03-24 14:37:53,2026-03-29 13:00:00,84,1,1026,10.81,2.73,3,500,9.39,18.83,1.32,0
2026-03-24 14:37:53,2026-03-30 13:00:00,80,0.2,1031,12.74,5.88,3,500,7.56,16.94,0.18,0
2026-03-24 14:37:53,2026-03-31 13:00:00,67,0,1036,14.21,8.3,3,804,6.09,13.31,0,0
2026-03-24 15:37:53,2026-03-24 12:00:00,92,1,1001,12.48,4.87,0.28,502,11.31,21.58,12.6,0
2026-03-24 15:37:53,2026-03-25 12:00:00,77,1,1016,6.46,1.5,2.59,616,9.35,18.72,1.38,4.92
2026-03-24 15:37:53,2026-03-26 12:00:00,91,0.52,1023,9.46,1.52,3.01,500,6.77,15.04,0.11,0
2026-03-24 15:37:53,2026-03-27 12:00:00,73,1,1019,10.01,3.33,0.68,500,6.05,14.43,1.3,0
2026-03-24 15:37:53,2026-03-28 12:00:00,67,1,1026,7.76,2.43,2.39,500,7.89,14.32,1.86,0
2026-03-24 15:37:53,2026-03-29 13:00:00,84,1,1026,10.81,2.73,3,500,9.39,18.83,1.32,0
2026-03-24 15:37:53,2026-03-30 13:00:00,80,0.2,1031,12.74,5.88,3,500,7.56,16.94,0.18,0
2026-03-24 15:37:53,2026-03-31 13:00:00,67,0,1036,14.21,8.3,3,804,6.09,13.31,0,0
2026-03-24 16:37:53,2026-03-24 12:00:00,92,1,1002,12.51,4.87,0.28,502,11.31,21.58,11.06,0
2026-03-24 16:37:53,2026-03-25 12:00:00,77,1,1016,6.46,1.5,2.59,616,9.35,18.72,1.38,4.92
2026-03-24 16:37:53,2026-03-26 12:00:00,91,0.52,1023,9.46,1.52,3.01,500,6.77,15.04,0.11,0
2026-03-24 16:37:53,2026-03-27 12:00:00,73,1,1019,10.01,3.33,0.68,500,6.05,14.43,1.22,0
2026-03-24 16:37:53,2026-03-28 12:00:00,67,1,1026,7.76,2.43,2.39,500,7.89,14.32,1.86,0
2026-03-24 16:37:53,2026-03-29 13:00:00,84,1,1026,10.81,2.73,3,500,9.39,18.83,1.32,0
2026-03-24 16:37:53,2026-03-30 13:00:00,80,0.2,1031,12.74,5.88,3,500,7.56,16.94,0.18,0
2026-03-24 16:37:53,2026-03-31 13:00:00,67,0,1036,14.21,8.3,3,804,6.09,13.31,0,0
2026-03-24 17:37:53,2026-03-24 12:00:00,92,1,1002,12.51,4.87,0.28,502,11.31,21.58,10.75,0
2026-03-24 17:37:53,2026-03-25 12:00:00,77,1,1016,6.46,1.5,2.59,616,9.35,18.72,1.38,4.92
2026-03-24 17:37:53,2026-03-26 12:00:00,91,0.52,1023,9.46,1.52,3.01,500,6.77,15.04,0.11,0
2026-03-24 17:37:53,2026-03-27 12:00:00,73,1,1019,10.01,3.33,0.68,500,6.05,14.43,1.22,0
2026-03-24 17:37:53,2026-03-28 12:00:00,67,1,1026,7.76,2.43,2.39,500,7.89,14.32,1.86,0
2026-03-24 17:37:53,2026-03-29 13:00:00,84,1,1026,10.81,2.73,3,500,9.39,18.83,1.32,0
2026-03-24 17:37:53,2026-03-30 13:00:00,80,0.2,1031,12.74,5.88,3,500,7.56,16.94,0.18,0
2026-03-24 17:37:53,2026-03-31 13:00:00,67,0,1036,14.21,8.3,3,804,6.09,13.31,0,0
2026-03-24 18:37:53,2026-03-24 12:00:00,92,1,1002,12.51,5.75,0.28,502,11.31,21.58,10.46,0
2026-03-24 18:37:53,2026-03-25 12:00:00,77,1,1016,6.46,1.5,2.59,616,9.35,18.72,1.38,4.92
2026-03-24 18:37:53,2026-03-26 12:00:00,91,0.52,1023,9.46,1.52,3.01,500,6.77,15.04,0.11,0
2026-03-24 18:37:53,2026-03-27 12:00:00,73,1,1019,10.01,3.33,0.68,500,6.05,14.43,1.22,0
2026-03-24 18:37:53,2026-03-28 12:00:00,67,1,1026,7.76,2.43,2.39,500,7.89,14.32,1.86,0
2026-03-24 18:37:53,2026-03-29 13:00:00,84,1,1026,10.81,2.73,3,500,9.39,18.83,1.32,0
2026-03-24 18:37:53,2026-03-30 13:00:00,80,0.2,1031,12.74,5.88,3,500,7.56,16.94,0.18,0
2026-03-24 18:37:53,2026-03-31 13:00:00,67,0,1036,14.21,8.3,3,804,6.09,13.31,0,0
2026-03-24 19:37:53,2026-03-24 12:00:00,92,1,1002,12.51,5.42,0.76,502,10.96,21.58,11.23,0
2026-03-24 19:37:53,2026-03-25 12:00:00,76,1,1016,6.63,1.32,2.6,616,9.5,18.24,1.75,4.44
2026-03-24 19:37:53,2026-03-26 12:00:00,74,0.39,1023,9.15,1.13,2.65,804,5.91,14.39,0,0
2026-03-24 19:37:53,2026-03-27 12:00:00,72,1,1020,9.91,3.42,2.62,500,6.5,13.74,2.29,0
2026-03-24 19:37:53,2026-03-28 12:00:00,55,0.46,1030,8.56,2.35,2.59,500,7.98,14.74,0.86,0
2026-03-24 19:37:53,2026-03-29 13:00:00,85,1,1024,10.49,4.15,0.67,500,9.73,19.82,1.38,0
2026-03-24 19:37:53,2026-03-30 13:00:00,78,0.34,1027,13.03,8.77,1,500,7.92,18.55,0.36,0
2026-03-24 19:37:53,2026-03-31 13:00:00,64,0,1033,14.59,8.46,1,804,5.67,14.32,0,0
2026-03-24 20:37:53,2026-03-24 12:00:00,92,1,1002,12.51,5.62,0.76,502,10.96,21.58,11.87,0
2026-03-24 20:37:53,2026-03-25 12:00:00,76,1,1016,6.63,1.32,2.6,616,9.5,18.24,1.75,4.44
2026-03-24 20:37:53,2026-03-26 12:00:00,74,0.39,1023,9.15,1.13,2.65,804,5.91,14.39,0,0
2026-03-24 20:37:53,2026-03-27 12:00:00,72,1,1020,9.91,3.42,2.62,500,6.5,13.74,2.29,0
2026-03-24 20:37:53,2026-03-28 12:00:00,55,0.46,1030,8.56,2.35,2.59,500,7.98,14.74,0.86,0
2026-03-24 20:37:53,2026-03-29 13:00:00,85,1,1024,10.49,4.15,0.67,500,9.73,19.82,1.38,0
2026-03-24 20:37:53,2026-03-30 13:00:00,78,0.34,1027,13.03,8.77,1,500,7.92,18.55,0.36,0
2026-03-24 20:37:53,2026-03-31 13:00:00,64,0,1033,14.59,8.46,1,804,5.67,14.32,0,0
2026-03-24 21:37:53,2026-03-24 12:00:00,92,1,1002,12.51,5.79,0.76,502,10.96,21.58,12.36,0
2026-03-24 21:37:53,2026-03-25 12:00:00,76,1,1016,6.63,1.32,2.6,616,9.5,18.24,3.89,2.3
2026-03-24 21:37:53,2026-03-26 12:00:00,74,0.39,1023,9.15,1.13,2.65,804,5.91,14.39,0,0
2026-03-24 21:37:53,2026-03-27 12:00:00,72,1,1020,9.91,3.42,2.62,500,6.5,13.74,2.29,0
2026-03-24 21:37:53,2026-03-28 12:00:00,55,0.46,1030,8.56,2.35,2.59,500,7.98,14.74,0.86,0
2026-03-24 21:37:53,2026-03-29 13:00:00,85,1,1024,10.49,4.15,0.67,500,9.73,19.82,1.38,0
2026-03-24 21:37:53,2026-03-30 13:00:00,78,0.34,1027,13.03,8.77,1,500,7.92,18.55,0.36,0
2026-03-24 21:37:53,2026-03-31 13:00:00,64,0,1033,14.59,8.46,1,804,5.67,14.32,0,0
2026-03-24 22:37:53,2026-03-24 12:00:00,92,1,1002,12.51,5.83,0.76,502,10.96,21.58,11.87,0
2026-03-24 22:37:53,2026-03-25 12:00:00,76,1,1016,6.63,1.32,2.6,616,9.5,18.24,7.03,0.49
2026-03-24 22:37:53,2026-03-26 12:00:00,74,0.39,1023,9.15,1.13,2.65,804,5.91,14.39,0,0
2026-03-24 22:37:53,2026-03-27 12:00:00,72,1,1020,9.91,3.17,2.62,500,6.5,13.74,2.29,0
2026-03-24 22:37:53,2026-03-28 12:00:00,55,0.46,1030,8.56,2.35,2.59,500,7.98,14.74,0.86,0
2026-03-24 22:37:53,2026-03-29 13:00:00,85,1,1024,10.49,4.15,0.67,500,9.73,19.82,1.38,0
2026-03-24 22:37:53,2026-03-30 13:00:00,78,0.34,1027,13.03,8.77,1,500,7.92,18.55,0.36,0
2026-03-24 22:37:53,2026-03-31 13:00:00,64,0,1033,14.59,8.46,1,804,5.67,14.32,0,0
2026-03-24 23:37:53,2026-03-24 12:00:00,92,1,1002,12.51,5.46,0.76,502,10.96,21.58,11.87,0
2026-03-24 23:37:53,2026-03-25 12:00:00,76,1,1016,6.63,1.32,2.6,616,9.5,18.24,6.2,0.18
2026-03-24 23:37:53,2026-03-26 12:00:00,74,0.39,1023,9.15,1.13,2.65,804,5.91,14.39,0,0
2026-03-24 23:37:53,2026-03-27 12:00:00,72,1,1020,9.91,3.17,2.62,500,6.5,13.74,2.29,0
2026-03-24 23:37:53,2026-03-28 12:00:00,55,0.46,1030,8.56,2.35,2.59,500,7.98,14.74,0.86,0
2026-03-24 23:37:53,2026-03-29 13:00:00,85,1,1024,10.49,4.15,0.67,500,9.73,19.82,1.38,0
2026-03-24 23:37:53,2026-03-30 13:00:00,78,0.34,1027,13.03,8.77,1,500,7.92,18.55,0.36,0
2026-03-24 23:37:53,2026-03-31 13:00:00,64,0,1033,14.59,8.46,1,804,5.67,14.32,0,0
2026-03-25 00:37:53,2026-03-25 12:00:00,76,1,1016,6.63,1.32,2.6,616,9.5,18.24,6.21,0.18
2026-03-25 00:37:53,2026-03-26 12:00:00,74,0.39,1023,9.15,1.13,2.65,804,5.91,14.39,0,0
2026-03-25 00:37:53,2026-03-27 12:00:00,72,1,1020,9.91,3.17,2.62,500,6.5,13.74,2.29,0
2026-03-25 00:37:53,2026-03-28 12:00:00,55,0.46,1030,8.56,2.35,2.59,500,7.98,14.74,0.86,0
2026-03-25 00:37:53,2026-03-29 13:00:00,85,1,1024,10.49,4.15,0.67,500,9.73,19.82,1.38,0
2026-03-25 00:37:53,2026-03-30 13:00:00,78,0.34,1027,13.03,8.77,1,500,7.92,18.55,0.36,0
2026-03-25 00:37:53,2026-03-31 13:00:00,64,0,1033,14.59,8.46,1,804,5.67,14.32,0,0
2026-03-25 00:37:53,2026-04-01 13:00:00,67,0,1027,15.77,6.95,1,804,4.19,9.81,0,0
2026-03-25 01:37:53,2026-03-25 12:00:00,74,1,1015,8.91,1.85,2.6,616,9.9,18.61,2.93,0.12
2026-03-25 01:37:53,2026-03-26 12:00:00,71,0.33,1023,9.07,0.67,2.65,500,5.77,13.65,0.11,0
2026-03-25 01:37:53,2026-03-27 12:00:00,65,1,1021,10.17,2.66,2.62,500,5.93,13.47,1.32,0
2026-03-25 01:37:53,2026-03-28 12:00:00,62,1,1030,8.31,1.73,2.59,616,7.4,13.82,0.78,1.13
2026-03-25 01:37:53,2026-03-29 13:00:00,81,0.04,1027,10.48,3.64,0.67,804,9.48,18.83,0,0
2026-03-25 01:37:53,2026-03-30 13:00:00,70,0.2,1029,16.37,8.99,1,500,8.68,18.18,0.21,0
2026-03-25 01:37:53,2026-03-31 13:00:00,64,0,1036,14.65,8.51,1,803,6.34,14.1,0,0
2026-03-25 01:37:53,2026-04-01 13:00:00,50,0,1030,14.73,6.04,1,804,5.32,12.37,0,0
2026-03-25 02:37:53,2026-03-25 12:00:00,74,1,1015,8.91,2.03,2.6,616,9.9,18.61,4.55,0.12
2026-03-25 02:37:53,2026-03-26 12:00:00,71,0.33,1023,9.07,0.67,2.65,500,5.77,13.65,0.11,0
2026-03-25 02:37:53,2026-03-27 12:00:00,65,1,1021,10.17,2.66,2.62,500,5.93,13.47,1.32,0
2026-03-25 02:37:53,2026-03-28 12:00:00,62,1,1030,8.31,1.73,2.59,616,7.4,13.82,0.78,1.13
2026-03-25 02:37:53,2026-03-29 13:00:00,81,0.04,1027,10.48,3.64,0.67,804,9.48,18.83,0,0
2026-03-25 02:37:53,2026-03-30 13:00:00,70,0.2,1029,16.37,8.99,1,500,8.68,18.18,0.21,0
2026-03-25 02:37:53,2026-03-31 13:00:00,64,0,1036,14.65,8.51,1,803,6.34,14.1,0,0
2026-03-25 02:37:53,2026-04-01 13:00:00,50,0,1030,14.73,6.04,1,804,5.32,12.37,0,0
2026-03-25 03:37:53,2026-03-25 12:00:00,74,1,1015,8.91,2.03,2.6,616,9.9,18.61,5.5,0.12
2026-03-25 03:37:53,2026-03-26 12:00:00,71,0.33,1023,9.07,0.67,2.65,500,5.77,13.65,0.11,0
2026-03-25 03:37:53,2026-03-27 12:00:00,65,1,1021,10.17,2.66,2.62,500,5.93,13.47,1.32,0
2026-03-25 03:37:53,2026-03-28 12:00:00,62,1,1030,8.31,1.73,2.59,616,7.4,13.82,0.78,1.13
2026-03-25 03:37:53,2026-03-29 13:00:00,81,0.04,1027,10.48,3.64,0.67,804,9.48,18.83,0,0
2026-03-25 03:37:53,2026-03-30 13:00:00,70,0.2,1029,16.37,8.99,1,500,8.68,18.18,0.21,0
2026-03-25 03:37:53,2026-03-31 13:00:00,64,0,1036,14.65,8.51,1,803,6.34,14.1,0,0
2026-03-25 03:37:53,2026-04-01 13:00:00,50,0,1030,14.73,6.04,1,804,5.32,12.37,0,0
2026-03-25 04:37:53,2026-03-25 12:00:00,74,1,1015,8.91,2.03,2.6,501,9.9,18.61,5.62,0
2026-03-25 04:37:53,2026-03-26 12:00:00,71,0.33,1023,9.07,0.67,2.65,500,5.77,13.65,0.11,0
2026-03-25 04:37:53,2026-03-27 12:00:00,65,1,1021,10.17,2.66,2.62,500,5.93,13.47,1.32,0
2026-03-25 04:37:53,2026-03-28 12:00:00,62,1,1030,8.31,1.73,2.59,616,7.4,13.82,0.78,1.13
2026-03-25 04:37:53,2026-03-29 13:00:00,81,0.04,1027,10.48,3.64,0.67,804,9.48,18.83,0,0
2026-03-25 04:37:53,2026-03-30 13:00:00,70,0.2,1029,16.37,8.99,1,500,8.68,18.18,0.21,0
2026-03-25 04:37:53,2026-03-31 13:00:00,64,0,1036,14.65,8.51,1,803,6.34,14.1,0,0
2026-03-25 04:37:53,2026-04-01 13:00:00,50,0,1030,14.73,6.04,1,804,5.32,12.37,0,0
2026-03-25 05:37:53,2026-03-25 12:00:00,74,1,1015,8.91,2.03,2.6,501,9.9,18.61,7.67,0
2026-03-25 05:37:53,2026-03-26 12:00:00,71,0.33,1023,9.07,0.67,2.65,500,5.77,13.65,0.11,0
2026-03-25 05:37:53,2026-03-27 12:00:00,65,1,1021,10.17,2.66,2.62,500,5.93,13.47,1.32,0
2026-03-25 05:37:53,2026-03-28 12:00:00,62,1,1030,8.31,1.73,2.59,616,7.4,13.82,0.78,1.13
2026-03-25 05:37:53,2026-03-29 13:00:00,81,0.04,1027,10.48,3.64,0.67,804,9.48,18.83,0,0
2026-03-25 05:37:53,2026-03-30 13:00:00,70,0.2,1029,16.37,8.99,1,500,8.68,18.18,0.21,0
2026-03-25 05:37:53,2026-03-31 13:00:00,64,0,1036,14.65,8.51,1,803,6.34,14.1,0,0
2026-03-25 05:37:53,2026-04-01 13:00:00,50,0,1030,14.73,6.04,1,804,5.32,12.37,0,0
2026-03-25 07:37:53,2026-03-25 12:00:00,76,1,1015,8.86,2.88,2.6,501,9.9,18.61,6.71,0
2026-03-25 07:37:53,2026-03-26 12:00:00,72,0.1,1023,8.96,2.2,2.65,804,5.82,13.88,0,0
2026-03-25 07:37:53,2026-03-27 12:00:00,74,1,1020,9.85,2.88,2.62,500,6.99,12.92,2.95,0
2026-03-25 07:37:53,2026-03-28 12:00:00,61,0.5,1031,8.4,2.28,2.59,500,6.84,14.59,0.75,0
2026-03-25 07:37:53,2026-03-29 13:00:00,75,0,1029,11.88,3.48,0.67,804,9.76,17.93,0,0
2026-03-25 07:37:53,2026-03-30 13:00:00,89,0.24,1031,15.11,10.29,1,500,8.4,17.51,0.12,0
2026-03-25 07:37:53,2026-03-31 13:00:00,67,0,1035,14.32,7.63,1,802,5.69,12.53,0,0
2026-03-25 07:37:53,2026-04-01 13:00:00,77,0,1034,11.98,6.7,1,804,3.72,5.99,0,0
2026-03-25 08:37:53,2026-03-25 12:00:00,79,1,1015,8.86,2.88,2.6,501,9.9,18.61,8.63,0
2026-03-25 08:37:53,2026-03-26 12:00:00,72,0.1,1023,8.96,2.2,2.65,804,5.82,13.88,0,0
2026-03-25 08:37:53,2026-03-27 12:00:00,74,1,1020,9.85,2.88,2.62,500,6.99,12.92,2.95,0
2026-03-25 08:37:53,2026-03-28 12:00:00,61,0.5,1031,8.4,2.28,2.59,500,6.84,14.59,0.75,0
2026-03-25 08:37:53,2026-03-29 13:00:00,75,0,1029,11.88,3.48,0.67,804,9.76,17.93,0,0
2026-03-25 08:37:53,2026-03-30 13:00:00,89,0.24,1031,15.11,10.29,1,500,8.4,17.51,0.12,0
2026-03-25 08:37:53,2026-03-31 13:00:00,67,0,1035,14.32,7.63,1,802,5.69,12.53,0,0
2026-03-25 08:37:53,2026-04-01 13:00:00,77,0,1034,11.98,6.7,1,804,3.72,5.99,0,0
2026-03-25 09:37:53,2026-03-25 12:00:00,80,1,1015,8.86,2.85,2.6,501,9.9,18.61,6.01,0
2026-03-25 09:37:53,2026-03-26 12:00:00,72,0.1,1023,8.96,2.2,2.65,804,5.82,13.88,0,0
2026-03-25 09:37:53,2026-03-27 12:00:00,74,1,1020,9.85,2.88,2.62,500,6.99,12.92,2.95,0
2026-03-25 09:37:53,2026-03-28 12:00:00,61,0.5,1031,8.4,2.28,2.59,500,6.84,14.59,0.75,0
2026-03-25 09:37:53,2026-03-29 13:00:00,75,0,1029,11.88,3.48,0.67,804,9.76,17.93,0,0
2026-03-25 09:37:53,2026-03-30 13:00:00,89,0.24,1031,15.11,10.29,1,500,8.4,17.51,0.12,0
2026-03-25 09:37:53,2026-03-31 13:00:00,67,0,1035,14.32,7.63,1,802,5.69,12.53,0,0
2026-03-25 09:37:53,2026-04-01 13:00:00,77,0,1034,11.98,6.7,1,804,3.72,5.99,0,0
2026-03-25 10:37:53,2026-03-25 12:00:00,76,1,1015,8.39,2.85,2.6,501,9.9,18.61,4.76,0
2026-03-25 10:37:53,2026-03-26 12:00:00,72,0.1,1023,8.96,2.2,2.65,804,5.82,13.88,0,0
2026-03-25 10:37:53,2026-03-27 12:00:00,74,1,1020,9.85,2.88,2.62,500,6.99,12.92,2.95,0
2026-03-25 10:37:53,2026-03-28 12:00:00,61,0.5,1031,8.4,2.28,2.59,500,7,14.59,0.69,0
2026-03-25 10:37:53,2026-03-29 13:00:00,75,0,1029,11.88,3.48,0.67,804,9.76,17.93,0,0
2026-03-25 10:37:53,2026-03-30 13:00:00,89,0.24,1031,15.11,10.29,1,500,8.4,17.51,0.12,0
2026-03-25 10:37:53,2026-03-31 13:00:00,67,0,1035,14.32,7.63,1,802,5.69,12.53,0,0
2026-03-25 10:37:53,2026-04-01 13:00:00,77,0,1034,11.98,6.7,1,804,3.72,5.99,0,0
2026-03-25 11:37:53,2026-03-25 12:00:00,76,1,1015,8.34,2.85,2.6,501,9.9,18.61,4.95,0
2026-03-25 11:37:53,2026-03-26 12:00:00,72,0.1,1023,8.96,2.2,2.65,804,5.82,13.88,0,0
2026-03-25 11:37:53,2026-03-27 12:00:00,74,1,1020,9.85,2.88,2.62,500,6.99,12.92,2.95,0
2026-03-25 11:37:53,2026-03-28 12:00:00,61,0.5,1031,8.4,2.28,2.59,500,7,14.59,0.69,0
2026-03-25 11:37:53,2026-03-29 13:00:00,75,0,1029,11.88,3.48,0.67,804,9.76,17.93,0,0
2026-03-25 11:37:53,2026-03-30 13:00:00,89,0.24,1031,15.11,10.29,1,500,8.4,17.51,0.12,0
2026-03-25 11:37:53,2026-03-31 13:00:00,67,0,1035,14.32,7.63,1,802,5.69,12.53,0,0
2026-03-25 11:37:53,2026-04-01 13:00:00,77,0,1034,11.98,6.7,1,804,3.72,5.99,0,0
2026-03-25 12:37:53,2026-03-25 12:00:00,73,1,1016,7.96,2.85,2.6,501,9.9,18.61,4.83,0
2026-03-25 12:37:53,2026-03-26 12:00:00,72,0.1,1023,8.96,2.2,2.65,804,5.82,13.88,0,0
2026-03-25 12:37:53,2026-03-27 12:00:00,74,1,1020,9.85,2.88,2.62,500,6.99,12.92,2.95,0
2026-03-25 12:37:53,2026-03-28 12:00:00,61,0.5,1031,8.4,2.28,2.59,500,7,14.59,0.69,0
2026-03-25 12:37:53,2026-03-29 13:00:00,75,0,1029,11.88,3.48,0.67,804,9.76,17.93,0,0
2026-03-25 12:37:53,2026-03-30 13:00:00,89,0.24,1031,15.11,10.29,1,500,8.4,17.51,0.12,0
2026-03-25 12:37:53,2026-03-31 13:00:00,67,0,1035,14.32,7.63,1,802,5.69,12.53,0,0
2026-03-25 12:37:53,2026-04-01 13:00:00,77,0,1034,11.98,6.7,1,804,3.72,5.99,0,0
2026-03-25 13:37:53,2026-03-25 12:00:00,70,1,1016,8.12,2.85,2.6,501,9.9,18.61,6.64,0
2026-03-25 13:37:53,2026-03-26 12:00:00,72,0.09,1023,9.07,0.62,2.65,804,5.55,13.62,0,0
2026-03-25 13:37:53,2026-03-27 12:00:00,80,1,1020,10.09,2.24,2.62,500,6.63,13.25,2.32,0
2026-03-25 13:37:53,2026-03-28 12:00:00,54,0.32,1031,8.86,2.03,2.59,500,7.5,14.49,0.42,0
2026-03-25 13:37:53,2026-03-29 13:00:00,82,0.3,1027,10.06,4.59,0.67,500,9.62,18.83,0.55,0
2026-03-25 13:37:53,2026-03-30 13:00:00,91,0.6,1028,14.79,10.51,1,500,8.56,17.35,1.26,0
2026-03-25 13:37:53,2026-03-31 13:00:00,67,0,1032,13.13,8.43,1,804,6.84,15.67,0,0
2026-03-25 13:37:53,2026-04-01 13:00:00,75,0.94,1033,12.8,6.51,1,500,4.18,8.63,0.36,0
2026-03-25 14:37:53,2026-03-25 12:00:00,69,1,1015,8.17,2.85,2.6,501,9.9,18.61,4.96,0
2026-03-25 14:37:53,2026-03-26 12:00:00,72,0.09,1023,9.07,0.62,2.65,804,5.55,13.62,0,0
2026-03-25 14:37:53,2026-03-27 12:00:00,80,1,1020,10.09,2.24,2.62,500,6.63,13.25,2.32,0
2026-03-25 14:37:53,2026-03-28 12:00:00,54,0.32,1031,8.86,2.03,2.59,500,7.5,14.49,0.42,0
2026-03-25 14:37:53,2026-03-29 13:00:00,82,0.3,1027,10.06,4.59,0.67,500,9.62,18.83,0.55,0
2026-03-25 14:37:53,2026-03-30 13:00:00,91,0.6,1028,14.79,10.51,1,500,8.56,17.35,1.26,0
2026-03-25 14:37:53,2026-03-31 13:00:00,67,0,1032,13.13,8.43,1,804,6.84,15.67,0,0
2026-03-25 14:37:53,2026-04-01 13:00:00,75,0.94,1033,12.8,6.51,1,500,4.18,8.63,0.36,0
2026-03-25 15:37:53,2026-03-25 12:00:00,71,1,1015,7.76,2.85,2.6,501,9.9,18.61,7.2,0
2026-03-25 15:37:53,2026-03-26 12:00:00,72,0.09,1023,9.07,0.62,2.65,804,5.55,13.62,0,0
2026-03-25 15:37:53,2026-03-27 12:00:00,80,1,1020,10.09,2.24,2.62,500,6.63,13.25,2.32,0
2026-03-25 15:37:53,2026-03-28 12:00:00,54,0.32,1031,8.86,2.03,2.59,500,7.5,14.49,0.42,0
2026-03-25 15:37:53,2026-03-29 13:00:00,82,0.3,1027,10.06,4.59,0.67,500,9.62,18.83,0.55,0
2026-03-25 15:37:53,2026-03-30 13:00:00,91,0.6,1028,14.79,10.51,1,500,8.56,17.35,1.26,0
2026-03-25 15:37:53,2026-03-31 13:00:00,67,0,1032,13.13,8.43,1,804,6.84,15.67,0,0
2026-03-25 15:37:53,2026-04-01 13:00:00,75,0.94,1033,12.8,6.51,1,500,4.18,8.63,0.36,0
2026-03-25 16:37:53,2026-03-25 12:00:00,71,1,1015,7.05,2.85,2.6,501,9.9,18.61,6.09,0
2026-03-25 16:37:53,2026-03-26 12:00:00,72,0.09,1023,9.07,0.62,2.65,804,5.55,13.62,0,0
2026-03-25 16:37:53,2026-03-27 12:00:00,80,1,1020,10.09,2.24,2.62,500,6.63,13.25,2.32,0
2026-03-25 16:37:53,2026-03-28 12:00:00,54,0.39,1031,8.86,2.03,2.59,500,7.5,14.49,0.35,0
2026-03-25 16:37:53,2026-03-29 13:00:00,82,0.3,1027,10.06,4.59,0.67,500,9.62,18.83,0.55,0
2026-03-25 16:37:53,2026-03-30 13:00:00,91,0.6,1028,14.79,10.51,1,500,8.56,17.35,1.26,0
2026-03-25 16:37:53,2026-03-31 13:00:00,67,0,1032,13.13,8.43,1,804,6.84,15.67,0,0
